of,tren,sku,fecha_fin,oee,disponibilidad,rendimiento,ineficiencia,familia,marca,cerveza,envase,tipo_envase,cambios,mat_precio,par_tot,pnp,limpieza,idle,h_tot,hl,uds,maintenance_flag,tipo_cambio,ch_brand,ch_envase,ch_volume,ch_palet,ch_product,ch_cap,ch_primary,ch_secondary,par_tot_min,pnp_min,limpieza_min,idle_min
0000582303-1,17.0,EC13LTNN,2025-05-24,0.6574466445797057,0.6895754680637953,0.9534078212290503,0.032128823484089686,130624PCAFCT00,DAURA,K010101,KR02207,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,1.1191666666666666,0.4886111111111111,0.23777777777777778,0.0,3.605277777777778,704.04,213344.0,0,Pack. Secundario,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,67.15,29.316666666666666,14.266666666666667,0.0
0000612440-1,17.0,EC13LTNN,2025-06-28,0.35108958837772397,0.4054344901802529,0.8659588586595885,0.05434490180252892,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,3.6833333333333336,2.4658333333333333,0.4666666666666667,0.0,6.195,646.0,195758.0,1,Pack. Secundario,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,221.0,147.95,28.0,0.0
0000628148-1,17.0,EC13LTNN,2025-07-27,0.5658266180772983,0.6571369912231176,0.8610481918300399,0.09131037314581943,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,1.8555555555555556,1.7938888888888889,0.0,0.0,5.411944444444444,909.48,275601.0,1,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.33333333333334,107.63333333333333,0.0,0.0
0000642126-1,17.0,EC13LTNN,2025-08-17,0.3824546755725191,0.4327290076335878,0.8838202866593164,0.050274332061068704,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,2.6422222222222222,1.0605555555555555,0.7108333333333333,0.0,4.657777777777778,529.08,160326.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,158.53333333333333,63.633333333333326,42.65,0.0
0000650282-1,17.0,EC13LTNN,2025-08-28,0.6189856957087125,0.6557217165149545,0.9439762022806147,0.03673602080624187,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,0.8825000000000001,0.5230555555555556,0.005555555555555556,0.0,2.5633333333333335,471.24,142801.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.95,31.383333333333336,0.33333333333333337,0.0
0000655821-1,17.0,EC13LTNN,2025-09-11,0.41567576620331603,0.5078713783285882,0.8184666117065128,0.09219561212527215,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,1.6325,0.685,0.34805555555555556,0.0,3.317222222222222,0.0,124116.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,97.95,41.1,20.883333333333333,0.0
0000668816-1,17.0,EC13LTNN,2025-10-05,0.44839665858259226,0.5122608461331177,0.8753287743293003,0.06386418755052546,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,1.5083333333333333,0.5983333333333334,0.30722222222222223,0.0,3.0925,411.92,124824.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,90.5,35.900000000000006,18.433333333333334,0.0
0000681825-1,17.0,EC13LTNN,2025-10-15,0.5576923076923077,0.6682692307692307,0.8345323741007195,0.11057692307692307,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,0.8241666666666667,0.29055555555555557,0.0,0.0,2.4844444444444442,411.53,124707.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.45,17.433333333333334,0.0,0.0
0000685399-1,14.0,EC13LTNN,2025-10-28,0.4146135924255192,0.5862291181281911,0.7072552004058853,0.17161552570267188,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,1.718611111111111,1.718611111111111,0.0,0.0,5.603611111111111,460.03,139404.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.11666666666666,103.11666666666666,0.0,0.0
0000695061-1,17.0,EC13LTNN,2025-11-19,0.43985477462666117,0.47314700643923824,0.9296366005501665,0.03329223181257707,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,2.136388888888889,1.386388888888889,0.23805555555555555,0.0,4.055,529.73,160525.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128.18333333333334,83.18333333333334,14.283333333333333,0.0
0000695834-1,17.0,EC13LTNN,2025-12-11,0.6210840377921433,0.6606166086524118,0.9401580730146782,0.039532570860268526,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,0.7583333333333333,0.1111111111111111,0.2577777777777778,0.0,2.2344444444444442,412.2,124908.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,45.5,6.666666666666666,15.466666666666667,0.0
0000697564-1,17.0,EC13LTNN,2025-11-27,0.5936623376623377,0.6120519480519481,0.9699541673739602,0.01838961038961039,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,0.5158333333333334,0.5158333333333334,0.0,0.0,2.673611111111111,471.46,142868.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.950000000000003,30.950000000000003,0.0,0.0
0000709057-1,17.0,EC13LTNN,2025-12-23,0.5194650423728814,0.5520391949152542,0.9409930438954186,0.032574152542372885,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,1.8794444444444445,1.3869444444444445,0.0,0.0,4.195555555555556,647.33,196161.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,112.76666666666667,83.21666666666667,0.0,0.0
PRT9900015688-M,17.0,EC13LTNN,2025-04-18,0.32201192636764325,0.4007648431423386,0.8034934497816594,0.07875291677469536,130624PCAFCT00,DAURA,K010101,KR02207,LATA 1/3 SR.,SI,DAURA DAMM 1/3 LATA LC,1.728888888888889,1.7241666666666666,0.0,0.004722222222222222,4.290277777777778,409.87,124203.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.73333333333333,103.45,0.0,0.2833333333333333
PRT9900015913-M,17.0,EC13LTNN,2025-06-07,0.3435851586946804,0.3875726419311578,0.8865051903114187,0.04398748323647742,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,SI,DAURA DAMM 1/3 LATA LC,1.9027777777777777,1.6375,0.0,0.0,3.1069444444444443,317.07,96082.0,0,Pack. Secundario,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,114.16666666666666,98.25,0.0,0.0
PRT9900015914-M,17.0,EC13LTNN,2025-06-08,0.5437346437346438,0.6176904176904177,0.8802704852824185,0.07395577395577396,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,NO,DAURA DAMM 1/3 LATA LC,0.4691666666666667,0.4658333333333333,0.0,0.0033333333333333335,2.2644444444444445,365.21,110671.0,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.150000000000002,27.95,0.0,0.2
PRT9900016047-M,17.0,EC13LTNN,2025-07-14,0.48314448918438063,0.5798295720573088,0.8332525839793282,0.09668508287292818,130624PCAFCT00,DAURA,K010101,KR02209,LATA 1/3 SR.,SI,DAURA DAMM 1/3 LATA LC,1.9916666666666667,1.9916666666666667,0.0,0.0,5.932777777777778,851.38,257995.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,119.5,119.5,0.0,0.0
0000525674-1,14.0,ECN13L6U,2025-01-13,0.19314872663736962,0.23788849473182613,0.8119296683730247,0.044739768094456504,130624PCWAPK00,"DAURA 0,0",K010504,KR06400,LATA 1/3 SR.,SI,DAURA N.A. 1/3 LATA C-4PACK C.6U CRAFTED,8.170555555555556,7.4527777777777775,0.0,0.1738888888888889,10.666666666666666,401.3,121607.0,1,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,490.23333333333335,447.16666666666663,0.0,10.433333333333334
0000562988-1,14.0,ECN13L6U,2025-04-02,0.21159327632595434,0.290977383521138,0.7271811773322348,0.07938410719518367,130624PCWAPK00,"DAURA 0,0",K010504,KR06400,LATA 1/3 SR.,SI,DAURA N.A. 1/3 LATA C-4PACK C.6U CRAFTED,7.3933333333333335,6.5975,0.0,0.0,10.4275,436.89,132392.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,443.6,395.85,0.0,0.0
0000519446-1,14.0,ED12LTW,2025-01-09,0.36237502861940013,0.4714798137831031,0.7685907604648904,0.10910478516370296,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,21.6025,18.41722222222222,0.07416666666666667,3.111111111111111,39.50833333333333,2967.63,593526.0,1,Volumen Envase,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1296.1499999999999,1105.0333333333333,4.45,186.66666666666666
0000525066-1,19.0,ED12LTW,2025-01-08,0.4015970515970516,0.5422331422331422,0.7406353841506395,0.14063609063609064,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,SI,ESTRELLA DAMM 1/2 LATA,9.071944444444446,8.86888888888889,0.0,0.20305555555555554,20.553055555555556,3187.35,637470.0,1,Pack. Secundario,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,544.3166666666667,532.1333333333334,0.0,12.183333333333334
0000528588-1,19.0,ED12LTW,2025-01-21,0.7012983347445667,0.789415749364945,0.8883764167471129,0.08811741462037821,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,SI,ESTRELLA DAMM 1/2 LATA,1.7175,1.7175,0.0,0.0,9.841666666666667,2691.76,538353.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.05,103.05,0.0,0.0
0000531419-1,19.0,ED12LTW,2025-02-19,0.7066314973471998,0.7848060485860121,0.9003899735741592,0.07817455123881244,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,SI,ESTRELLA DAMM 1/2 LATA,5.2411111111111115,5.2411111111111115,0.0,0.0,27.59138888888889,7603.88,1520775.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,314.4666666666667,314.4666666666667,0.0,0.0
0000534615-1,19.0,ED12LTW,2025-02-04,0.565722791225148,0.7272448051411088,0.7778987037458173,0.16152201391596083,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,7.456666666666666,6.020833333333333,0.0,1.4358333333333333,24.95,5187.99,1037599.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,447.4,361.25,0.0,86.14999999999999
0000546717-1,19.0,ED12LTW,2025-03-04,0.6796155187011305,0.7843186081644172,0.8665043919991533,0.10470308946328669,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,5.1575,3.172222222222222,0.0,1.9852777777777777,18.717777777777776,4434.99,886998.0,1,Pack. Secundario,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,309.45,190.33333333333331,0.0,119.11666666666666
0000553298-1,19.0,ED12LTW,2025-03-18,0.7624385036665738,0.8168105448807204,0.9334337178248764,0.054372041214146474,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,SI,ESTRELLA DAMM 1/2 LATA,2.1927777777777777,1.7272222222222222,0.03833333333333333,0.0,11.97,3559.31,711861.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,131.56666666666666,103.63333333333333,2.3,0.0
0000560436-1,19.0,ED12LTW,2025-04-01,0.6715490727488657,0.7348883948963123,0.9138109642398375,0.06333932214744663,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,SI,ESTRELLA DAMM 1/2 LATA,2.4183333333333334,1.9508333333333334,0.0,0.0,9.121944444444445,2389.15,477830.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,145.1,117.05000000000001,0.0,0.0
0000566725-1,19.0,ED12LTW,2025-04-15,0.6040703715647282,0.6802823461965675,0.8879700832192141,0.0762119746318392,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,2.478611111111111,1.4344444444444444,0.7325,0.0,7.7525,1826.43,365286.0,1,Pack. Secundario,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,148.71666666666664,86.06666666666666,43.95,0.0
0000574782-1,19.0,ED12LTW,2025-04-30,0.6162113587347232,0.7306613946800863,0.8433610468834555,0.11445003594536304,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,3.2330555555555556,1.2041666666666666,0.33194444444444443,1.1516666666666666,8.879444444444445,1857.18,371436.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,193.98333333333335,72.25,19.916666666666664,69.1
0000578655-1,19.0,ED12LTW,2025-05-14,0.6377603034733472,0.7366499387521239,0.865757627773248,0.09888963527877662,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,10.7775,8.056666666666667,0.16166666666666665,2.5591666666666666,37.70777777777778,8742.5,1748500.0,1,Volumen Envase,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,646.65,483.4,9.7,153.54999999999998
0000591977-1,19.0,ED12LTW,2025-06-05,0.4773198617388992,0.6233448550917309,0.7657396348745947,0.1460249933528317,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,3.573888888888889,3.573888888888889,0.0,0.0,10.447222222222223,1944.81,388961.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,214.43333333333334,214.43333333333334,0.0,0.0
0000595350-1,19.0,ED12LTW,2025-06-14,0.719830214528378,0.795029973787784,0.9054126740641871,0.0751997592594059,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,7.301388888888889,6.393611111111111,0.1025,0.8052777777777778,35.882222222222225,9847.33,1969465.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,438.0833333333333,383.6166666666667,6.1499999999999995,48.31666666666666
0000600766-1,19.0,ED12LTW,2025-07-12,0.5301199138757485,0.6235207216835091,0.850204163936079,0.09340080780776061,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,14.391111111111112,9.921666666666667,3.0144444444444445,1.455,36.80444444444444,7308.39,1461678.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,863.4666666666667,595.3,180.86666666666667,87.30000000000001
0000604725-1,19.0,ED12LTW,2025-06-27,0.5744749400938363,0.6889309518535672,0.8338643205798966,0.11445601175973098,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,2.645277777777778,2.645277777777778,0.0,0.0,13.794722222222223,3090.7,618141.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,158.71666666666667,158.71666666666667,0.0,0.0
0000623076-1,19.0,ED12LTW,2025-07-24,0.5370611183355006,0.6821966130068906,0.787252689467803,0.14513549467138992,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,5.849722222222223,5.796666666666667,0.05305555555555556,0.0,18.58416666666667,3892.55,778509.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,350.98333333333335,347.8,3.1833333333333336,0.0
0000631487-1,19.0,ED12LTW,2025-08-06,0.40158366219752306,0.47825234608729744,0.8396898948494029,0.07666868388977438,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,16.846944444444446,13.159166666666666,3.591666666666667,0.0,32.58972222222222,5104.16,1020832.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1010.8166666666668,789.55,215.5,0.0
0000657817-1,19.0,ED12LTW,2025-09-04,0.5216704082100151,0.6493104870114995,0.8034221203034044,0.1276400788014844,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,4.2525,3.6055555555555556,0.36777777777777776,0.0,12.126111111111111,2467.16,493432.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,255.15000000000003,216.33333333333334,22.066666666666666,0.0
0000660741-1,19.0,ED12LTW,2025-09-17,0.5203587259045459,0.7063704772703845,0.736665450565487,0.18601175136583858,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,4.7475,4.2683333333333335,0.20333333333333334,0.0,16.168333333333333,3281.22,656245.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,284.84999999999997,256.1,12.200000000000001,0.0
0000666679-1,19.0,ED12LTW,2025-10-15,0.5237307603951298,0.6149934910789494,0.8516037453929675,0.09126273068381958,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,6.983055555555556,5.153888888888889,1.7816666666666667,0.0,18.1375,3704.74,740947.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,418.98333333333335,309.23333333333335,106.9,0.0
0000673981-1,19.0,ED12LTW,2025-09-30,0.5031248224532697,0.6100221578319414,0.8247648318897272,0.10689733537867166,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,3.8133333333333335,3.505,0.0,0.0,9.778333333333334,1918.76,383751.0,0,Pack. Secundario,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,228.8,210.29999999999998,0.0,0.0
0000685416-1,19.0,ED12LTW,2025-10-28,0.4682470163144641,0.5368444103799409,0.8722210891291047,0.06859739406547684,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,2.5166666666666666,1.89,0.0,0.6266666666666667,5.700555555555556,926.64,185328.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,151.0,113.39999999999999,0.0,37.6
0000695153-1,19.0,ED12LTW,2025-11-12,0.5309013108005632,0.728577618892861,0.7286818823879265,0.1976763080922977,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,7.680833333333333,7.680833333333333,0.0,0.0,30.77,6370.99,1274199.0,1,Pack. Secundario,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,460.84999999999997,460.84999999999997,0.0,0.0
0000695463-1,19.0,ED12LTW,2025-12-11,0.5934003435628395,0.6879961929523191,0.8625052720371151,0.09459584938947956,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,10.015833333333333,6.778888888888889,0.1661111111111111,3.0708333333333333,27.003055555555555,5538.57,1107715.0,1,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,600.95,406.73333333333335,9.966666666666665,184.25
0000699526-1,19.0,ED12LTW,2025-11-27,0.4647656612028925,0.583740152813251,0.7961858696254177,0.11897449161035854,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,10.260555555555555,9.673055555555555,0.5875,0.0,25.775833333333335,4672.11,934423.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,615.6333333333333,580.3833333333333,35.25,0.0
0000709068-1,19.0,ED12LTW,2025-12-23,0.6689081178760078,0.7613983875451765,0.8785257873117298,0.09249026966916875,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,3.4138888888888888,3.4138888888888888,0.0,0.0,15.986666666666666,4170.61,834123.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,204.83333333333331,204.83333333333331,0.0,0.0
PRT9900015427-M,19.0,ED12LTW,2025-02-04,0.5583326548888707,0.73215012619067,0.7625931279884355,0.17381747130179923,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,1.1622222222222223,0.54,0.0,0.24833333333333332,3.660277777777778,743.02,148603.0,0,Contenido,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.73333333333333,32.400000000000006,0.0,14.899999999999999
PRT9900015739-M,19.0,ED12LTW,2025-05-01,0.40257941660174845,0.4989324562162786,0.8068815960676594,0.09635303961453014,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00127,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,10.643333333333334,9.508611111111112,0.13944444444444445,0.9952777777777778,20.25027777777778,3023.18,604637.0,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.6,570.5166666666667,8.366666666666667,59.71666666666667
PRT9900015794-M,19.0,ED12LTW,2025-05-15,0.6054842563687516,0.6802713223108644,0.8900628859554699,0.07478706594211276,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,8.045555555555556,4.503333333333333,0.0,3.4366666666666665,17.851666666666667,3404.02,680804.0,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.73333333333335,270.2,0.0,206.2
PRT9900015797-M,19.0,ED12LTW,2025-05-16,0.5910543130990414,0.6687088893065213,0.8838738688100725,0.0776545762074798,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,2.4483333333333333,1.8477777777777777,0.14916666666666667,0.0,7.3902777777777775,1703.62,340723.0,0,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,146.9,110.86666666666666,8.95,0.0
PRT9900016407-M,19.0,ED12LTW,2025-08-21,0.4639688005232823,0.6191763239414022,0.7493322702810444,0.15520752341811989,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,8.045833333333333,8.045833333333333,0.0,0.0,22.5075,4072.69,814538.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,482.74999999999994,482.74999999999994,0.0,0.0
PRT9900016449-M,19.0,ED12LTW,2025-09-05,0.6327670395157642,0.7355267468526232,0.860290998557733,0.10275970733685902,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,6.013611111111111,4.403333333333333,0.06555555555555556,1.3044444444444445,19.110277777777778,4394.12,878824.0,1,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.8166666666666,264.2,3.9333333333333336,78.26666666666667
PRT9900016633-M,19.0,ED12LTW,2025-10-29,0.4347247600631553,0.5702779896751761,0.762303241460835,0.1355532296120208,120624PCAFCT00,ESTRELLA DAMM,K010100,KR00129,LATA 1/2 SR.,NO,ESTRELLA DAMM 1/2 LATA,6.303888888888888,5.7555555555555555,0.5483333333333333,0.0,15.658055555555556,2654.75,530950.0,1,"Pack, Primario",1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,378.2333333333333,345.3333333333333,32.9,0.0
0000530636-1,19.0,ED1312MZ,2025-01-23,0.5806235333556822,0.6553804894401609,0.8859335038363171,0.07475695608447872,131212MP00PK00,ESTRELLA DAMM,K010100,KR00441,LATA 1/3 SR.,SI,ESTRELLA DAMM 1/3 LATA PACK 12,0.5711111111111111,0.16916666666666666,0.0,0.0,1.6572222222222222,285.83,86616.0,1,Contenido,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,34.266666666666666,10.15,0.0,0.0
0000535067-1,19.0,ED1312MZ,2025-02-07,0.32937044042150765,0.3676033504458254,0.8959941198088938,0.03823291002431775,131212MP00PK00,ESTRELLA DAMM,K010100,KR00441,LATA 1/3 SR.,SI,ESTRELLA DAMM 1/3 LATA PACK 12,1.3002777777777779,0.935,0.0,0.0,2.056111111111111,201.21,60974.0,0,Contenido,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,78.01666666666667,56.1,0.0,0.0
0000546693-1,17.0,ED1312MZ,2025-02-26,0.5025270758122744,0.5202681794739556,0.9659000793021412,0.01774110366168128,131212MP00PK00,ESTRELLA DAMM,K010100,KR00441,LATA 1/3 SR.,SI,ESTRELLA DAMM 1/3 LATA PACK 12,0.8497222222222223,0.8497222222222223,0.0,0.0,2.6930555555555555,402.01,121821.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,50.983333333333334,50.983333333333334,0.0,0.0
0000546694-1,17.0,ED1312MZ,2025-03-07,0.7293482772934827,0.7611733776117338,0.9581894201054354,0.031825100318251004,131212MP00PK00,ESTRELLA DAMM,K010100,KR00441,LATA 1/3 SR.,SI,ESTRELLA DAMM 1/3 LATA PACK 12,0.47944444444444445,0.3552777777777778,0.0,0.0,2.0075,434.93,131798.0,0,Palet,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.766666666666666,21.31666666666667,0.0,0.0
0000557677-1,17.0,ED1312MZ,2025-03-21,0.7093888218737434,0.7515581021310817,0.9438908580218016,0.04216928025733816,131212MP00PK00,ESTRELLA DAMM,K010100,KR00441,LATA 1/3 SR.,SI,ESTRELLA DAMM 1/3 LATA PACK 12,1.3730555555555555,1.3730555555555555,0.0,0.0,5.526666666666666,1164.42,352855.0,0,Pack. Secundario,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,82.38333333333333,82.38333333333333,0.0,0.0
0000560180-1,19.0,ED1312MZ,2025-03-28,0.5396719116170071,0.613324405758286,0.8799126637554585,0.07365249414127888,131212MP00PK00,ESTRELLA DAMM,K010100,KR00441,LATA 1/3 SR.,SI,ESTRELLA DAMM 1/3 LATA PACK 12,0.9625,0.4847222222222222,0.0,0.0,2.4891666666666667,399.05,120924.0,0,Pack. Secundario,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,57.75,29.083333333333332,0.0,0.0
